idx;t_us;evt;core;prio;task_id;aux
1755;1567979;3;0;1;2;0
1756;1568981;3;0;1;2;0
1757;1569395;2;0;1;2;0
1758;1569402;1;0;1;0;0
1759;1569422;2;0;1;0;0
1760;1569430;1;0;1;3;0
1761;1569979;3;0;1;3;0
1762;1570979;3;0;1;3;0
1763;1571979;3;0;1;3;0
1764;1572979;3;0;1;3;0
1765;1573979;3;0;1;3;0
1766;1574979;3;0;1;3;0
1767;1575979;3;0;1;3;0
1768;1576979;3;0;1;3;0
1769;1577979;3;0;1;3;0
1770;1578979;3;0;1;3;0
1771;1579979;3;0;1;3;0
1772;1580979;3;0;1;3;0
1773;1581979;3;0;1;3;0
1774;1582979;3;0;1;3;0
1775;1583979;3;0;1;3;0
1776;1584827;2;0;1;3;0
1777;1584835;1;0;0;0;0
1778;1584982;3;0;0;0;0
1779;1584989;2;0;0;0;0
1780;1584998;1;0;1;4;0
1781;1585979;3;0;1;4;0
1782;1586979;3;0;1;4;0
1783;1587979;3;0;1;4;0
1784;1588981;3;0;1;4;0
1785;1589979;3;0;1;4;0
1786;1590979;3;0;1;4;0
1787;1591979;3;0;1;4;0
1788;1592979;3;0;1;4;0
1789;1593979;3;0;1;4;0
1790;1594979;3;0;1;4;0
1791;1595979;3;0;1;4;0
1792;1596979;3;0;1;4;0
1793;1597979;3;0;1;4;0
1794;1598981;3;0;1;4;0
1795;1599136;2;0;1;4;0
1796;1599144;1;0;1;0;0
1797;1599163;2;0;1;0;0
1798;1599171;1;0;1;5;0
1799;1599979;3;0;1;5;0
1800;1600979;3;0;1;5;0
1801;1601979;3;0;1;5;0
1802;1602979;3;0;1;5;0
1803;1603979;3;0;1;5;0
1804;1604979;3;0;1;5;0
1805;1605979;3;0;1;5;0
1806;1606979;3;0;1;5;0
1807;1607979;3;0;1;5;0
1808;1608979;3;0;1;5;0
1809;1609979;3;0;1;5;0
1810;1610979;3;0;1;5;0
1811;1611979;3;0;1;5;0
1812;1612979;3;0;1;5;0
1813;1613979;3;0;1;5;0
1814;1614575;2;0;1;5;0
1815;1614583;1;0;0;0;0
